Performance Recorder: CBC_RTA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
45     130.47       101.22       17.616       7.686e+04    1.2297           2.812e+05   4.4997          1.497e+06   23.944      7.034e+05   11.255      0.26197       
46     130.48       101.18       19.196       8.141e+04    1.3026           2.943e+05   4.709           1.618e+06   25.882      7.761e+05   12.417      0.26197       
47     130.48       101.17       15.774       7.422e+04    1.1876           2.459e+05   3.9351          1.418e+06   22.689      6.880e+05   11.008      0.26197       
48     130.47       101.15       17.053       8.247e+04    1.3195           3.204e+05   5.126           1.634e+06   26.137      7.702e+05   12.324      0.26197       
49     130.47       101.15       18.814       8.329e+04    1.3327           3.129e+05   5.0057          1.636e+06   26.183      7.782e+05   12.45       0.26197       
50     130.47       101.16       16.698       5.664e+04    0.90629          2.941e+05   4.7059          1.351e+06   21.613      6.426e+05   10.282      0.26197       
51     130.47       101.16       17.819       7.515e+04    1.2024           2.976e+05   4.7614          1.564e+06   25.018      7.351e+05   11.761      0.26197       
52     130.47       101.13       13.541       4.032e+04    0.64507          2.082e+05   3.3313          1.156e+06   18.492      5.569e+05   8.9099      0.26197       
53     130.47       101.14       17.821       8.205e+04    1.3127           3.560e+05   5.6958          1.636e+06   26.168      7.827e+05   12.523      0.26197       
54     130.47       101.17       16.319       5.847e+04    0.93554          2.820e+05   4.5122          1.362e+06   21.79       6.563e+05   10.501      0.26197       
55     130.47       101.14       13.849       4.480e+04    0.71683          2.700e+05   4.3193          1.133e+06   18.127      5.398e+05   8.6373      0.26197       
56     130.47       101.17       16.501       6.276e+04    1.0041           2.971e+05   4.7543          1.298e+06   20.771      6.208e+05   9.9323      0.26197       
57     130.47       101.15       18.103       7.864e+04    1.2583           2.494e+05   3.991           1.561e+06   24.977      7.392e+05   11.828      0.26197       
58     130.47       101.16       15.92        5.266e+04    0.84262          2.185e+05   3.4965          1.309e+06   20.948      6.182e+05   9.8916      0.26197       
59     130.47       101.16       17.387       6.876e+04    1.1002           2.781e+05   4.4499          1.479e+06   23.656      7.057e+05   11.291      0.26197       
60     130.46       101.17       13.976       4.560e+04    0.72966          2.398e+05   3.8374          1.213e+06   19.403      5.713e+05   9.1407      0.26197       
61     130.46       101.17       13.161       3.989e+04    0.63824          2.211e+05   3.5377          1.147e+06   18.349      5.436e+05   8.697       0.26197       
62     130.46       101.19       15.311       5.584e+04    0.89352          3.083e+05   4.9322          1.351e+06   21.622      6.604e+05   10.566      0.26197       
63     130.46       101.22       15.419       4.387e+04    0.70192          2.314e+05   3.7018          1.193e+06   19.086      5.861e+05   9.3783      0.26197       
