Performance Recorder: AA_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
20     2245.5        4335.2        111.22       72.347       3.255e+05    3.255e+05    5.847e+06    10.112        
21     2890          3744.4        62.418       41.17        1.514e+05    1.514e+05    2.427e+06    10.112        
22     2920.3        3795.4        14.703       4.7665       0.000e+00    0.000e+00    2.491e+05    10.112        
23     2932          4163.8        4.6537       1.0322       0.000e+00    0.000e+00    3.006e+04    10.112        
24     4272.4        1402.9        33.38        4.8109       1.267e+04    1.267e+04    3.908e+05    10.112        
25     4093.9        1531.6        83.11        51.615       2.904e+05    2.904e+05    5.062e+06    10.112        
26     3529.9        2028.8        149.98       134.61       7.881e+05    7.881e+05    1.203e+07    10.112        
27     2003.9        3988.7        696.25       548.93       1.022e+07    1.022e+07    7.641e+07    10.112        
28     2917.9        3559.7        216.28       160.29       9.709e+05    9.709e+05    1.532e+07    10.112        
29     3374.7        3220.9        103.57       69.749       2.779e+05    2.779e+05    5.156e+06    10.112        
30     3994.3        2666.1        76.689       43.854       1.583e+05    1.583e+05    2.804e+06    10.112        
31     4241.3        2844.9        55.379       27.467       1.413e+04    1.413e+04    6.126e+05    10.112        
32     3719          1990.7        11.501       1.2036       0.000e+00    0.000e+00    1.031e+05    10.112        
33     3499.5        2156.3        65.213       39.78        1.784e+05    1.784e+05    2.782e+06    10.112        
34     3472.4        2159.2        89.537       60.825       3.255e+05    3.255e+05    5.847e+06    10.112        
35     2395.8        4101.6        191.42       171.72       9.709e+05    9.709e+05    1.532e+07    10.112        
36     2390.5        3677.4        627.63       533.4        1.018e+07    1.018e+07    7.628e+07    10.112        
37     3269.9        3288.7        140.48       93.075       4.917e+05    4.917e+05    8.964e+06    10.112        
38     3930.9        2715.3        91.019       74.394       2.156e+05    2.156e+05    4.264e+06    10.112        
39     4183.5        2898.1        72.412       41.405       1.211e+05    1.211e+05    2.377e+06    10.112        
40     3701.7        2091.4        3.4382       0.32241      0.000e+00    0.000e+00    4.608e+03    10.112        
41     2881.3        2898.3        16.781       2.7006       0.000e+00    0.000e+00    1.364e+05    10.112        
42     2868.9        2850.3        76.967       39.609       1.514e+05    1.514e+05    2.427e+06    10.112        
43     2735.9        3862.7        90.205       55.112       2.779e+05    2.779e+05    5.156e+06    10.112        
44     2812          3752.4        129.29       103.6        4.917e+05    4.917e+05    8.964e+06    10.112        
45     2837          2926.4        937.5        669.78       1.119e+07    1.119e+07    9.164e+07    10.112        
46     4232.7        2297.2        208.14       180.38       9.117e+05    9.117e+05    1.625e+07    10.112        
47     4596.1        2480.4        126.43       80.902       1.918e+05    1.918e+05    4.022e+06    10.112        
48     4332.7        2354.7        0.75502      0.00022      0.000e+00    0.000e+00    0.000e+00    10.112        
49     3703.2        2979.6        5.3296       0.47725      0.000e+00    0.000e+00    6.498e+03    10.112        
50     3013.2        3659.7        14.651       4.5228       0.000e+00    0.000e+00    2.491e+05    10.112        
51     2584.7        4015          89.035       38.673       1.583e+05    1.583e+05    2.804e+06    10.112        
52     2697.8        3908.5        87.295       52.364       2.156e+05    2.156e+05    4.264e+06    10.112        
53     2439          4051          210.55       176.93       9.117e+05    9.117e+05    1.625e+07    10.112        
54     3511.7        2235.7        1010.2       675.82       1.189e+07    1.189e+07    1.042e+08    10.112        
55     4583          2395.3        275.17       181.48       9.421e+05    9.421e+05    1.862e+07    10.112        
56     4169.2        2365.8        0.7455       0.000762     0.000e+00    0.000e+00    0.000e+00    10.112        
57     3508.7        3022.5        4.368        0.0003       0.000e+00    0.000e+00    0.000e+00    10.112        
58     2759.9        3763          12.768       0.83841      0.000e+00    0.000e+00    3.006e+04    10.112        
59     1774.2        4866.5        48.579       12.007       1.413e+04    1.413e+04    6.126e+05    10.112        
60     1867.8        4759.5        76.262       33.911       1.211e+05    1.211e+05    2.377e+06    10.112        
61     1718.2        4895.6        99.572       51.793       1.918e+05    1.918e+05    4.022e+06    10.112        
62     3530.9        3079.1        199.36       201.62       9.421e+05    9.421e+05    1.862e+07    10.112        
63     3822.6        3246.9        1469.3       865.41       1.442e+07    1.442e+07    1.535e+08    10.112        
