Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
23     199.09       106.24       61.829       8.054e+04    1.2887           5.155e+06   82.477          1.551e+06   24.817      7.344e+05   11.75       0.37461       
24     199.09       106.27       61.81        8.054e+04    1.2887           5.155e+06   82.476          1.551e+06   24.809      7.354e+05   11.767      0.37461       
25     199.09       106.29       61.297       8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.798      7.350e+05   11.759      0.37461       
26     199.09       106.26       61.427       8.054e+04    1.2887           5.155e+06   82.476          1.551e+06   24.81       7.350e+05   11.76       0.37461       
27     199.09       106.27       62.401       8.054e+04    1.2887           5.155e+06   82.476          1.551e+06   24.809      7.354e+05   11.767      0.37461       
28     199.09       106.26       61.384       8.054e+04    1.2887           5.155e+06   82.478          1.549e+06   24.777      7.351e+05   11.761      0.37461       
29     199.09       106.27       61.939       8.054e+04    1.2887           5.155e+06   82.476          1.550e+06   24.804      7.332e+05   11.732      0.37461       
30     199.09       106.28       61.516       8.054e+04    1.2887           5.155e+06   82.477          1.549e+06   24.78       7.336e+05   11.737      0.37461       
31     199.09       106.3        62.396       8.054e+04    1.2887           5.155e+06   82.478          1.553e+06   24.852      7.366e+05   11.786      0.37461       
32     199.09       106.3        61.554       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.783      7.339e+05   11.742      0.37461       
33     199.09       106.25       61.402       8.054e+04    1.2887           5.155e+06   82.476          1.550e+06   24.804      7.345e+05   11.752      0.37461       
34     199.09       106.26       62.436       8.054e+04    1.2887           5.155e+06   82.477          1.548e+06   24.766      7.334e+05   11.734      0.37461       
35     199.09       106.28       61.839       8.054e+04    1.2887           5.155e+06   82.477          1.552e+06   24.828      7.329e+05   11.726      0.37461       
36     199.09       106.22       61.262       8.054e+04    1.2887           5.155e+06   82.476          1.551e+06   24.819      7.329e+05   11.727      0.37461       
37     199.09       106.24       61.688       8.054e+04    1.2887           5.155e+06   82.478          1.550e+06   24.803      7.341e+05   11.745      0.37461       
38     199.09       106.23       61.57        8.054e+04    1.2887           5.155e+06   82.476          1.548e+06   24.768      7.334e+05   11.735      0.37461       
39     199.09       106.27       61.544       8.054e+04    1.2887           5.155e+06   82.477          1.547e+06   24.748      7.330e+05   11.728      0.37461       
40     199.09       106.28       61.271       8.054e+04    1.2887           5.155e+06   82.478          1.549e+06   24.79       7.341e+05   11.746      0.37461       
41     199.09       106.24       62.192       8.054e+04    1.2887           5.155e+06   82.478          1.549e+06   24.789      7.345e+05   11.752      0.37461       
42     199.09       106.23       61.66        8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.785      7.325e+05   11.72       0.37461       
43     199.09       106.27       61.752       8.054e+04    1.2887           5.155e+06   82.475          1.552e+06   24.83       7.340e+05   11.744      0.37461       
44     199.09       106.26       62.509       8.054e+04    1.2887           5.155e+06   82.478          1.548e+06   24.774      7.339e+05   11.742      0.37461       
45     199.09       106.26       61.344       8.054e+04    1.2887           5.155e+06   82.477          1.549e+06   24.791      7.334e+05   11.734      0.37461       
46     199.09       106.27       62.522       8.054e+04    1.2887           5.155e+06   82.478          1.550e+06   24.797      7.336e+05   11.737      0.37461       
47     199.09       106.31       62.044       8.054e+04    1.2887           5.155e+06   82.478          1.551e+06   24.817      7.354e+05   11.767      0.37461       
48     199.09       106.28       61.496       8.054e+04    1.2887           5.155e+06   82.476          1.553e+06   24.842      7.369e+05   11.79       0.37461       
49     199.09       106.24       62.752       8.054e+04    1.2887           5.155e+06   82.477          1.552e+06   24.827      7.343e+05   11.748      0.37461       
50     199.09       106.24       61.754       8.054e+04    1.2887           5.155e+06   82.478          1.549e+06   24.789      7.343e+05   11.749      0.37461       
51     199.09       106.26       61.872       8.054e+04    1.2887           5.155e+06   82.478          1.551e+06   24.815      7.345e+05   11.751      0.37461       
52     199.09       106.26       61.344       8.054e+04    1.2887           5.155e+06   82.477          1.551e+06   24.81       7.339e+05   11.743      0.37461       
53     199.09       106.27       62.105       8.054e+04    1.2887           5.155e+06   82.476          1.550e+06   24.802      7.351e+05   11.762      0.37461       
54     199.09       106.25       61.676       8.054e+04    1.2887           5.155e+06   82.477          1.551e+06   24.809      7.321e+05   11.713      0.37461       
55     199.09       106.29       61.36        8.054e+04    1.2887           5.155e+06   82.475          1.550e+06   24.802      7.341e+05   11.746      0.37461       
56     199.09       106.3        62.325       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.791      7.338e+05   11.74       0.37461       
57     199.09       106.25       61.481       8.054e+04    1.2887           5.155e+06   82.477          1.551e+06   24.82       7.342e+05   11.748      0.37461       
58     199.09       106.25       61.264       8.054e+04    1.2887           5.155e+06   82.476          1.549e+06   24.789      7.331e+05   11.729      0.37461       
59     199.09       106.28       61.446       8.054e+04    1.2887           5.155e+06   82.476          1.553e+06   24.845      7.354e+05   11.767      0.37461       
60     199.09       106.27       61.085       8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.797      7.355e+05   11.768      0.37461       
61     199.09       106.28       61.403       8.054e+04    1.2887           5.155e+06   82.476          1.548e+06   24.775      7.344e+05   11.751      0.37461       
62     199.09       106.33       60.984       8.054e+04    1.2887           5.155e+06   82.477          1.550e+06   24.795      7.357e+05   11.771      0.37461       
63     199.09       106.27       61.489       8.059e+04    1.2894           5.155e+06   82.477          1.550e+06   24.799      7.345e+05   11.751      0.37461       
