Performance Recorder: AA_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
35     430.55        918.67        892.77       248.7        4.215e+05    4.215e+05    7.516e+06    2.7168        
36     183.72        922.9         1229.1       286.21       7.037e+05    7.037e+05    8.755e+06    2.7168        
37     591.16        911.95        756.56       236.88       3.874e+05    3.874e+05    7.350e+06    2.7168        
38     379.75        905.6         1026.2       267.67       5.349e+05    5.349e+05    8.631e+06    2.7168        
39     320.71        910.78        1091.4       278          5.352e+05    5.352e+05    8.357e+06    2.7168        
40     545.44        1123.6        525.52       181.23       1.747e+05    1.747e+05    5.376e+06    2.7168        
41     433.86        1122.5        738.21       206.17       2.224e+05    2.224e+05    5.949e+06    2.7168        
42     402.59        1124.7        702.6        198.02       2.852e+05    2.852e+05    6.234e+06    2.7168        
43     494.82        1124.9        587.39       185.61       2.150e+05    2.150e+05    5.881e+06    2.7168        
44     270.21        1129.2        886.77       234.01       3.874e+05    3.874e+05    7.350e+06    2.7168        
45     253.11        1118.7        928.71       232.87       5.692e+05    5.692e+05    7.076e+06    2.7168        
46     273.91        1113.3        913.49       240.83       5.323e+05    5.323e+05    7.940e+06    2.7168        
47     246.38        1118.1        926.94       237.52       4.947e+05    4.947e+05    7.585e+06    2.7168        
48     706.24        868.93        644.37       182.62       1.779e+05    1.779e+05    4.999e+06    2.7168        
49     454.44        872.81        947.88       193.01       2.515e+05    2.515e+05    5.868e+06    2.7168        
50     581.58        874.57        806.63       196.11       2.680e+05    2.680e+05    5.591e+06    2.7168        
51     636.73        870.46        734.96       192.57       2.356e+05    2.356e+05    5.758e+06    2.7168        
52     192.15        879.31        1293.2       288.55       5.349e+05    5.349e+05    8.631e+06    2.7168        
53     449.35        868.25        998.42       261.77       5.323e+05    5.323e+05    7.940e+06    2.7168        
54     258.89        869.71        1225.4       306.94       6.879e+05    6.879e+05    1.017e+07    2.7168        
55     246.1         866.96        1248.2       290.79       6.024e+05    6.024e+05    9.296e+06    2.7168        
56     620.85        924.58        678.1        194.22       2.081e+05    2.081e+05    5.478e+06    2.7168        
57     393.78        927.69        956.88       203.49       2.787e+05    2.787e+05    6.214e+06    2.7168        
58     500.16        929.94        822.51       199.81       3.093e+05    3.093e+05    6.112e+06    2.7168        
59     566.34        925.24        753.67       207.54       2.660e+05    2.660e+05    6.112e+06    2.7168        
60     148.42        932.53        1278.6       272.99       5.352e+05    5.352e+05    8.357e+06    2.7168        
61     475.9         923.8         902.8        240.02       4.947e+05    4.947e+05    7.585e+06    2.7168        
62     264.07        924.93        1139.8       277.83       6.024e+05    6.024e+05    9.296e+06    2.7168        
63     257.26        921.38        1165.5       273.37       5.694e+05    5.694e+05    8.688e+06    2.7168        
