Performance Recorder: AA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
36     8.3262       638.03       2309.6       4.682e+05    7.4906           2.889e+07   462.31          4.682e+05   7.4906      7.758e+06   124.13      3.1368        
37     8.3257       638.06       2065.7       4.285e+05    6.8558           2.889e+07   462.19          4.285e+05   6.8558      7.284e+06   116.55      3.1368        
38     8.3261       638.05       2275.8       4.686e+05    7.4979           2.890e+07   462.39          4.686e+05   7.4979      7.776e+06   124.41      3.1368        
39     8.3272       638.06       2246.6       4.734e+05    7.5744           2.890e+07   462.34          4.734e+05   7.5744      7.657e+06   122.51      3.1368        
40     8.3259       638.07       2123.8       4.386e+05    7.0176           2.888e+07   462.06          4.386e+05   7.0176      7.427e+06   118.83      3.1368        
41     8.3249       638.08       2225.7       4.556e+05    7.2899           2.888e+07   462.1           4.556e+05   7.2899      7.411e+06   118.58      3.1368        
42     8.325        638.05       2253.5       4.984e+05    7.9742           2.890e+07   462.41          4.984e+05   7.9742      7.718e+06   123.49      3.1368        
43     8.3251       638.07       2346.2       5.090e+05    8.1442           2.888e+07   462.14          5.090e+05   8.1442      7.661e+06   122.58      3.1368        
44     8.3277       638.04       2178.6       4.609e+05    7.3738           2.889e+07   462.23          4.609e+05   7.3738      7.529e+06   120.47      3.1368        
45     8.3274       638.07       2165.6       4.450e+05    7.1198           2.890e+07   462.35          4.450e+05   7.1198      7.551e+06   120.82      3.1368        
46     8.3267       638.06       2222.4       4.610e+05    7.3756           2.888e+07   462.07          4.610e+05   7.3756      7.530e+06   120.48      3.1368        
47     8.3274       638.1        2255.1       4.937e+05    7.8993           2.890e+07   462.33          4.937e+05   7.8993      7.789e+06   124.62      3.1368        
48     8.3297       638.05       2178.3       4.352e+05    6.9633           2.886e+07   461.81          4.352e+05   6.9633      7.341e+06   117.46      3.1368        
49     8.3276       638.08       2115.3       4.401e+05    7.0416           2.889e+07   462.17          4.401e+05   7.0416      7.517e+06   120.28      3.1368        
50     8.3279       638.04       2259.2       4.715e+05    7.544            2.888e+07   462.06          4.715e+05   7.544       7.734e+06   123.74      3.1368        
51     8.3292       638.05       2056.3       4.184e+05    6.6952           2.888e+07   462.09          4.184e+05   6.6952      7.358e+06   117.73      3.1368        
52     8.3266       638.03       2142.9       4.360e+05    6.976            2.889e+07   462.21          4.360e+05   6.976       7.381e+06   118.1       3.1368        
53     8.3249       638.04       2195.8       4.784e+05    7.6548           2.889e+07   462.23          4.784e+05   7.6548      7.565e+06   121.05      3.1368        
54     8.3273       638.03       2092.4       4.311e+05    6.8976           2.889e+07   462.17          4.311e+05   6.8976      7.514e+06   120.22      3.1368        
55     8.3279       638.1        2069.7       4.193e+05    6.7094           2.888e+07   462.07          4.193e+05   6.7094      7.330e+06   117.29      3.1368        
56     8.3273       638.04       2144         4.534e+05    7.2548           2.889e+07   462.26          4.534e+05   7.2548      7.493e+06   119.89      3.1368        
57     8.3262       638.06       2098         4.365e+05    6.9832           2.888e+07   462.04          4.365e+05   6.9832      7.567e+06   121.06      3.1368        
58     8.326        638.07       2149.5       4.492e+05    7.1876           2.887e+07   461.94          4.492e+05   7.1876      7.434e+06   118.94      3.1368        
59     8.3262       638.07       2234.6       4.686e+05    7.4976           2.889e+07   462.22          4.686e+05   7.4976      7.604e+06   121.66      3.1368        
60     8.3314       638.05       2110.4       4.248e+05    6.7973           2.888e+07   462.03          4.248e+05   6.7973      7.336e+06   117.38      3.1368        
61     8.3297       638.06       2198.9       4.575e+05    7.3206           2.889e+07   462.19          4.575e+05   7.3206      7.524e+06   120.38      3.1368        
62     8.3316       638.07       2240.5       4.659e+05    7.4552           2.889e+07   462.21          4.659e+05   7.4552      7.638e+06   122.21      3.1368        
63     8.3313       638.07       2336.8       4.839e+05    7.743            2.890e+07   462.35          4.839e+05   7.743       7.785e+06   124.56      3.1368        
