Performance Recorder: AA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
15     7.2092       534.6        1557.2       9.688e+05    15.5             2.070e+07   331.24          9.688e+05   15.5        2.887e+07   461.99      3.2603        
16     7.2077       534.55       1818.7       3.171e+05    5.0737           1.190e+07   190.43          3.171e+05   5.0737      4.277e+06   68.436      3.2603        
17     7.2111       534.54       1913.3       4.317e+05    6.9068           1.437e+07   229.97          4.317e+05   6.9068      4.163e+06   66.602      3.2603        
18     7.2071       534.54       1837.4       4.312e+05    6.899            1.501e+07   240.23          4.312e+05   6.899       3.941e+06   63.054      3.2603        
19     7.2062       534.56       2092.8       5.201e+05    8.3209           1.604e+07   256.71          5.201e+05   8.3209      6.904e+06   110.46      3.2603        
20     7.211        534.56       1986.4       4.432e+05    7.0917           1.477e+07   236.32          4.432e+05   7.0917      4.238e+06   67.812      3.2603        
21     7.2062       534.57       2164         5.092e+05    8.1472           1.996e+07   319.42          5.092e+05   8.1472      6.936e+06   110.97      3.2603        
22     7.206        534.56       2261.6       5.803e+05    9.2841           1.942e+07   310.7           5.803e+05   9.2841      1.015e+07   162.35      3.2603        
23     7.2068       534.57       2193.3       6.041e+05    9.6649           1.408e+07   225.21          6.041e+05   9.6649      8.352e+06   133.63      3.2603        
24     7.2077       534.53       8.2261       6.500e+02    0.0104           8.470e+05   13.552          6.500e+02   0.0104      6.798e+04   1.0877      3.2603        
25     7.2079       534.54       2368.2       4.523e+05    7.2372           1.168e+07   186.86          4.523e+05   7.2372      8.665e+06   138.63      3.2603        
26     7.2085       534.57       1100.6       3.569e+05    5.7103           1.062e+07   169.89          3.569e+05   5.7103      4.848e+06   77.56       3.2603        
27     7.2069       534.58       2072.8       4.436e+05    7.0978           1.568e+07   250.85          4.436e+05   7.0978      4.882e+06   78.112      3.2603        
28     7.2094       534.56       2.0088       4.900e+01    0.000784         1.172e+05   1.8759          4.900e+01   0.000784    1.075e+04   0.17194     3.2603        
29     7.2074       534.58       2082.8       5.437e+05    8.6989           1.685e+07   269.58          5.437e+05   8.6989      7.181e+06   114.89      3.2603        
30     7.2079       534.58       1029         4.050e+05    6.48             1.621e+07   259.43          4.050e+05   6.48        3.925e+06   62.798      3.2603        
31     7.2069       534.61       2274.6       4.167e+05    6.6676           1.041e+07   166.48          4.167e+05   6.6676      6.371e+06   101.93      3.2603        
32     7.204        534.55       1968.7       4.788e+05    7.6607           1.676e+07   268.15          4.788e+05   7.6607      6.020e+06   96.314      3.2603        
33     7.2121       534.52       1.0457       5.200e+01    0.000832         5.567e+04   0.89074         5.200e+01   0.000832    5.561e+04   0.8897      3.2603        
34     7.2044       534.55       1997.9       3.725e+05    5.9605           1.033e+07   165.32          3.725e+05   5.9605      4.175e+06   66.796      3.2603        
35     7.2058       534.57       1177.1       3.880e+05    6.2074           1.025e+07   164             3.880e+05   6.2074      5.481e+06   87.692      3.2603        
36     7.2105       534.54       2287.8       4.380e+05    7.0088           1.022e+07   163.56          4.380e+05   7.0088      6.392e+06   102.27      3.2603        
37     7.2068       534.55       2441.6       5.636e+05    9.0181           1.019e+07   163.07          5.636e+05   9.0181      2.011e+07   321.8       3.2603        
38     7.2083       534.54       2522.6       8.350e+05    13.36            2.255e+07   360.8           8.350e+05   13.36       2.342e+07   374.64      3.2603        
39     7.2083       534.54       1945.2       4.024e+05    6.438            1.594e+07   255             4.024e+05   6.438       3.867e+06   61.873      3.2603        
40     7.2043       534.58       2533.2       7.721e+05    12.354           1.783e+07   285.33          7.721e+05   12.354      3.080e+07   492.88      3.2603        
41     7.2044       534.56       1374.5       6.460e+05    10.336           1.917e+07   306.76          6.460e+05   10.336      1.239e+07   198.19      3.2603        
42     7.2061       534.56       1727         3.995e+05    6.3927           1.735e+07   277.58          3.995e+05   6.3927      5.630e+06   90.081      3.2603        
43     7.2101       534.58       0.36409      3.000e+00    4.8e-05          3.340e+03   0.05344         3.000e+00   4.8e-05     1.067e+03   0.017072    3.2603        
44     7.2063       534.57       1798         5.060e+05    8.0961           1.080e+07   172.81          5.060e+05   8.0961      4.950e+06   79.196      3.2603        
45     7.2073       534.57       1651         3.116e+05    4.9853           1.086e+07   173.83          3.116e+05   4.9853      3.494e+06   55.9        3.2603        
46     7.2106       534.56       2010         4.048e+05    6.4761           1.138e+07   182.03          4.048e+05   6.4761      6.010e+06   96.156      3.2603        
47     7.2073       534.58       1655.8       3.124e+05    4.9984           1.113e+07   178.16          3.124e+05   4.9984      4.785e+06   76.552      3.2603        
48     7.2061       534.54       1875.8       5.605e+05    8.9688           1.272e+07   203.54          5.605e+05   8.9688      6.995e+06   111.92      3.2603        
49     7.2112       534.56       1807.5       3.559e+05    5.6941           1.081e+07   172.95          3.559e+05   5.6941      4.179e+06   66.861      3.2603        
50     7.2079       534.56       2264.3       4.410e+05    7.0561           1.085e+07   173.63          4.410e+05   7.0561      7.412e+06   118.59      3.2603        
51     7.2081       534.56       1680.4       2.975e+05    4.7595           1.127e+07   180.28          2.975e+05   4.7595      5.918e+06   94.691      3.2603        
52     7.2086       534.54       2153.8       4.513e+05    7.2205           1.037e+07   165.93          4.513e+05   7.2205      7.703e+06   123.24      3.2603        
53     7.2107       534.55       1990.4       6.014e+05    9.6227           1.362e+07   217.93          6.014e+05   9.6227      1.104e+07   176.67      3.2603        
54     7.2079       534.54       1498         2.554e+05    4.086            1.045e+07   167.23          2.554e+05   4.086       3.789e+06   60.621      3.2603        
55     7.2094       534.54       1811.8       4.011e+05    6.4175           1.393e+07   222.83          4.011e+05   6.4175      3.264e+06   52.217      3.2603        
56     7.2093       534.57       2526.7       4.635e+05    7.4168           1.028e+07   164.51          4.635e+05   7.4168      1.165e+07   186.39      3.2603        
57     7.2074       534.55       1943.1       4.978e+05    7.9651           1.737e+07   277.96          4.978e+05   7.9651      7.049e+06   112.78      3.2603        
58     7.2101       534.57       2087.4       4.824e+05    7.7184           1.527e+07   244.35          4.824e+05   7.7184      5.506e+06   88.102      3.2603        
59     7.2083       534.58       1760         5.032e+05    8.0519           1.361e+07   217.69          5.032e+05   8.0519      4.782e+06   76.515      3.2603        
60     7.204        534.57       1858.7       5.542e+05    8.8673           1.492e+07   238.75          5.542e+05   8.8673      8.181e+06   130.9       3.2603        
61     7.2072       534.57       2079.5       4.273e+05    6.8369           1.471e+07   235.29          4.273e+05   6.8369      8.560e+06   136.95      3.2603        
62     7.2058       534.58       2184.8       4.724e+05    7.5581           1.069e+07   171.11          4.724e+05   7.5581      1.020e+07   163.22      3.2603        
63     7.2059       534.62       1835.7       5.033e+05    8.0525           1.216e+07   194.52          5.033e+05   8.0525      6.188e+06   99.002      3.2603        
