Performance Recorder: RTAR_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
28     29.093       20.207       0.22006      3.686e+04    0.58968          5.696e+04   0.9113          1.483e+04   0.23726     1.390e+03   0.02224     0.049752      
29     29.093       20.209       0.21528      3.834e+04    0.61341          5.541e+04   0.88656         1.409e+04   0.2255      1.362e+03   0.021792    0.049752      
30     29.093       20.213       0.22202      3.653e+04    0.58442          5.597e+04   0.89552         1.495e+04   0.23918     1.376e+03   0.022016    0.049752      
31     29.093       20.226       0.21515      3.430e+04    0.5488           5.421e+04   0.86733         1.381e+04   0.22093     1.336e+03   0.021376    0.049752      
32     29.091       20.227       0.2361       3.681e+04    0.5889           5.787e+04   0.92598         1.515e+04   0.24246     1.385e+03   0.02216     0.049752      
33     29.092       20.191       0.21845      3.105e+04    0.49683          5.736e+04   0.91782         1.466e+04   0.23462     1.357e+03   0.021712    0.049752      
34     29.091       20.185       0.21635      3.194e+04    0.51106          5.748e+04   0.91968         1.514e+04   0.24219     1.397e+03   0.022352    0.049752      
35     29.091       20.216       0.21541      3.614e+04    0.57832          5.805e+04   0.92874         1.526e+04   0.24413     1.422e+03   0.022752    0.049752      
36     29.091       20.177       0.2176       3.738e+04    0.59808          5.760e+04   0.92168         1.525e+04   0.244       1.367e+03   0.021872    0.049752      
37     29.091       20.179       0.21125      3.680e+04    0.58878          5.600e+04   0.89605         1.444e+04   0.2311      1.391e+03   0.022256    0.049752      
38     29.091       20.174       0.21536      3.782e+04    0.60514          5.724e+04   0.91578         1.491e+04   0.23854     1.368e+03   0.021888    0.049752      
39     29.091       20.198       0.2179       3.543e+04    0.56683          5.760e+04   0.92155         1.533e+04   0.24523     1.359e+03   0.021744    0.049752      
40     29.091       20.181       0.21561      3.646e+04    0.58341          5.834e+04   0.93352         1.516e+04   0.24251     1.368e+03   0.021888    0.049752      
41     29.091       20.205       0.22652      3.662e+04    0.586            5.921e+04   0.94731         1.532e+04   0.24504     1.394e+03   0.022304    0.049752      
42     29.091       20.192       0.21958      3.670e+04    0.5872           5.890e+04   0.94232         1.515e+04   0.24245     1.394e+03   0.022304    0.049752      
43     29.091       20.202       0.22517      3.375e+04    0.54006          5.672e+04   0.90758         1.527e+04   0.24426     1.359e+03   0.021744    0.049752      
44     29.088       20.192       0.21721      3.774e+04    0.60379          6.006e+04   0.96091         1.552e+04   0.24837     1.412e+03   0.022592    0.049752      
45     29.089       20.243       0.22364      3.576e+04    0.5721           6.017e+04   0.96266         1.579e+04   0.25259     1.400e+03   0.0224      0.049752      
46     29.089       20.198       0.22573      3.829e+04    0.61264          5.930e+04   0.94882         1.542e+04   0.24664     1.422e+03   0.022752    0.049752      
47     29.089       20.217       0.21453      3.541e+04    0.5665           5.643e+04   0.90294         1.448e+04   0.2316      1.369e+03   0.021904    0.049752      
48     29.093       20.194       0.246        3.784e+04    0.60536          5.754e+04   0.92058         1.529e+04   0.24459     1.378e+03   0.022048    0.049752      
49     29.093       20.182       0.24446      3.480e+04    0.55675          5.506e+04   0.88094         1.440e+04   0.23045     1.350e+03   0.0216      0.049752      
50     29.092       20.195       0.24401      3.382e+04    0.54107          5.772e+04   0.92347         1.526e+04   0.24418     1.374e+03   0.021984    0.049752      
51     29.092       20.22        0.24001      3.483e+04    0.55731          5.704e+04   0.91266         1.499e+04   0.23987     1.378e+03   0.022048    0.049752      
52     29.092       20.172       0.20816      3.723e+04    0.59562          5.464e+04   0.87424         1.431e+04   0.22898     1.369e+03   0.021904    0.049752      
53     29.092       20.184       0.24435      3.577e+04    0.57232          5.721e+04   0.91538         1.440e+04   0.23038     1.362e+03   0.021792    0.049752      
54     29.093       20.183       0.245        3.790e+04    0.60637          5.644e+04   0.90312         1.474e+04   0.23579     1.365e+03   0.02184     0.049752      
55     29.092       20.204       0.23309      3.751e+04    0.60019          5.282e+04   0.84518         1.366e+04   0.21853     1.329e+03   0.021264    0.049752      
56     29.091       20.201       0.24508      3.787e+04    0.60592          5.644e+04   0.90302         1.462e+04   0.23392     1.366e+03   0.021856    0.049752      
57     29.092       20.213       0.24385      3.745e+04    0.59922          5.670e+04   0.90726         1.449e+04   0.23184     1.395e+03   0.02232     0.049752      
58     29.092       20.188       0.24458      3.562e+04    0.56997          5.594e+04   0.89507         1.467e+04   0.23472     1.363e+03   0.021808    0.049752      
59     29.092       20.215       0.24437      3.507e+04    0.56112          5.768e+04   0.92286         1.468e+04   0.23496     1.346e+03   0.021536    0.049752      
60     29.089       20.206       0.23949      3.783e+04    0.60525          5.700e+04   0.912           1.507e+04   0.24106     1.374e+03   0.021984    0.049752      
61     29.09        20.198       0.24003      3.758e+04    0.60122          5.590e+04   0.89445         1.490e+04   0.23835     1.361e+03   0.021776    0.049752      
62     29.089       20.209       0.24013      3.363e+04    0.53805          5.398e+04   0.86365         1.440e+04   0.23043     1.366e+03   0.021856    0.049752      
63     29.089       20.251       0.27112      3.615e+04    0.57837          6.703e+04   1.0725          1.750e+04   0.27998     1.655e+03   0.02648     0.049752      
