Performance Recorder: CBC_RTA_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
39     31.698       35.939       3.7825       1.488e+04    0.23805          7.491e+04   1.1986          7.440e+05   11.903      3.755e+04   0.60075     0.073113      
40     31.698       35.951       3.6497       1.488e+04    0.23805          7.003e+04   1.1205          7.274e+05   11.638      3.626e+04   0.58021     0.073113      
41     31.697       35.932       3.79         1.488e+04    0.23805          6.633e+04   1.0612          7.192e+05   11.508      3.600e+04   0.57605     0.073113      
42     31.697       35.918       3.725        1.488e+04    0.23805          6.817e+04   1.0907          7.248e+05   11.597      3.634e+04   0.58142     0.073113      
43     31.699       35.96        3.5208       1.488e+04    0.23805          6.593e+04   1.0549          7.048e+05   11.276      3.557e+04   0.56914     0.073113      
44     31.697       35.945       3.6265       1.488e+04    0.23805          7.596e+04   1.2153          7.244e+05   11.591      3.584e+04   0.57344     0.073113      
45     31.698       35.964       3.6557       1.488e+04    0.23805          7.431e+04   1.189           7.304e+05   11.686      3.598e+04   0.57563     0.073113      
46     31.697       35.956       3.5935       1.488e+04    0.23805          6.898e+04   1.1037          7.206e+05   11.53       3.561e+04   0.56974     0.073113      
47     31.697       35.987       3.7621       1.488e+04    0.23805          7.004e+04   1.1207          7.302e+05   11.683      3.614e+04   0.57818     0.073113      
48     31.701       35.932       3.6733       1.488e+04    0.23805          7.357e+04   1.1772          7.213e+05   11.541      3.585e+04   0.57358     0.073113      
49     31.7         35.935       3.9355       1.488e+04    0.23805          7.192e+04   1.1507          7.310e+05   11.697      3.628e+04   0.58054     0.073113      
50     31.699       35.958       3.6009       1.488e+04    0.23805          6.387e+04   1.022           6.914e+05   11.063      3.517e+04   0.5627      0.073113      
51     31.699       35.949       3.8507       1.488e+04    0.23805          5.916e+04   0.94653         7.122e+05   11.396      3.531e+04   0.56496     0.073113      
52     31.7         35.921       3.794        1.488e+04    0.23805          6.358e+04   1.0173          6.965e+05   11.145      3.499e+04   0.55987     0.073113      
53     31.699       35.917       3.8523       1.488e+04    0.23805          6.657e+04   1.0652          7.026e+05   11.242      3.519e+04   0.5631      0.073113      
54     31.701       35.914       3.6744       1.488e+04    0.23805          6.091e+04   0.9745          6.772e+05   10.836      3.464e+04   0.55427     0.073113      
55     31.699       35.939       3.7853       1.488e+04    0.23805          5.389e+04   0.86218         6.705e+05   10.727      3.434e+04   0.54944     0.073113      
56     31.702       35.985       3.5015       1.488e+04    0.23805          5.627e+04   0.90038         6.559e+05   10.495      3.368e+04   0.53893     0.073113      
57     31.699       35.938       3.7795       1.488e+04    0.23805          5.367e+04   0.85875         6.702e+05   10.723      3.401e+04   0.54418     0.073113      
58     31.7         35.939       3.6508       1.488e+04    0.23805          5.943e+04   0.95091         6.706e+05   10.73       3.338e+04   0.53402     0.073113      
59     31.701       35.953       3.4519       1.488e+04    0.23805          5.806e+04   0.92896         6.316e+05   10.105      3.257e+04   0.52109     0.073113      
60     31.691       35.932       3.5565       1.488e+04    0.23805          5.705e+04   0.9128          6.636e+05   10.618      3.355e+04   0.53683     0.073113      
61     31.69        35.92        3.705        1.488e+04    0.23805          5.701e+04   0.91216         6.484e+05   10.374      3.302e+04   0.52835     0.073113      
62     31.692       35.948       3.415        1.488e+04    0.23805          5.380e+04   0.86074         6.429e+05   10.287      3.251e+04   0.52016     0.073113      
63     31.692       35.958       3.6722       1.489e+04    0.23822          4.090e+04   0.65432         6.198e+05   9.9176      3.165e+04   0.50635     0.073113      
