Performance Recorder: RTA_2D_Detailed_GPPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
19     224.98        32.098        12.202       0.34008      1.507e+04    4.871e+04    3.707e+04    0.36052       
20     232.35        24.236        12.655       0.43675      1.459e+04    1.256e+04    3.571e+04    0.36052       
21     223.51        32.889        12.428       0.30588      1.468e+04    1.908e+04    3.640e+04    0.36052       
22     229.88        27.781        11.934       0.25942      1.495e+04    1.761e+04    3.589e+04    0.36052       
23     260.77        55.443        12.001       0.18385      1.518e+04    1.028e+04    3.708e+04    0.36052       
24     231.51        24.165        12.233       0.30686      1.485e+04    3.969e+03    3.657e+04    0.36052       
25     168.36        87.191        12.359       0.25535      1.492e+04    1.176e+03    3.626e+04    0.36052       
26     229.13        27.271        12.769       0.28034      1.482e+04    4.871e+04    3.614e+04    0.36052       
27     224.19        32.722        12.364       0.253        1.460e+04    5.636e+06    3.585e+04    0.36052       
28     231.81        24.683        12.733       0.27316      1.490e+04    7.745e+04    3.649e+04    0.36052       
29     223.03        33.485        12.308       0.24512      1.472e+04    2.656e+04    3.667e+04    0.36052       
30     229.37        28.375        11.862       0.2056       1.458e+04    1.485e+04    3.582e+04    0.36052       
31     260.35        55.885        11.84        0.17771      1.458e+04    2.645e+04    3.615e+04    0.36052       
32     206.41        50.113        12.454       0.48221      1.459e+04    5.631e+03    3.598e+04    0.36052       
33     171.15        85.008        12.774       0.32155      1.609e+04    0.000e+00    3.860e+04    0.36052       
34     207.69        48.712        12.778       0.36603      1.466e+04    1.256e+04    3.630e+04    0.36052       
35     200.56        56.514        12.198       0.39811      1.497e+04    7.745e+04    3.618e+04    0.36052       
36     206.43        49.807        13.026       0.47219      1.493e+04    5.637e+06    3.628e+04    0.36052       
37     201.18        55.435        12.219       0.36811      1.500e+04    5.566e+04    3.690e+04    0.36052       
38     207.73        49.383        12.5         0.28221      1.522e+04    1.558e+04    3.726e+04    0.36052       
39     234.64        112.89        11.957       0.18406      1.483e+04    1.352e+04    3.594e+04    0.36052       
40     205.2         50.399        12.58        0.28154      1.679e+04    3.529e+03    3.947e+04    0.36052       
41     170.28        85.122        12.781       0.27324      1.470e+04    5.390e+02    3.543e+04    0.36052       
42     206.77        49.603        12.809       0.31644      1.512e+04    1.908e+04    3.720e+04    0.36052       
43     199.63        57.373        12.274       0.27554      1.545e+04    2.656e+04    3.756e+04    0.36052       
44     206           50.074        13.154       0.28038      1.468e+04    5.566e+04    3.577e+04    0.36052       
45     200.09        56.296        12.445       0.23616      1.560e+04    5.680e+06    3.809e+04    0.36052       
46     206.84        50.274        12.498       0.21297      1.533e+04    3.219e+04    3.754e+04    0.36052       
47     234.41        113.13        12.252       0.18203      1.479e+04    3.136e+03    3.692e+04    0.36052       
48     205.99        49.557        11.815       0.38175      1.418e+04    0.000e+00    3.542e+04    0.36052       
49     167.42        87.337        12.553       0.28114      1.414e+04    7.644e+03    3.469e+04    0.36052       
50     204.6         52.216        12.328       0.44187      1.466e+04    1.761e+04    3.550e+04    0.36052       
51     198.45        58.451        12.373       0.36443      1.433e+04    1.485e+04    3.544e+04    0.36052       
52     207.9         48.614        12.719       0.45791      1.494e+04    1.558e+04    3.673e+04    0.36052       
53     200.4         56.358        12.076       0.23702      1.501e+04    3.219e+04    3.692e+04    0.36052       
54     206.41        51.149        12.296       0.33334      1.481e+04    5.688e+06    3.706e+04    0.36052       
55     232.65        55.449        12.016       0.19263      1.516e+04    3.550e+04    3.703e+04    0.36052       
56     206.23        49.197        11.845       0.27918      1.446e+04    0.000e+00    3.564e+04    0.36052       
57     167.33        87.306        12.629       0.26524      1.515e+04    0.000e+00    3.708e+04    0.36052       
58     204.62        52.148        12.369       0.29661      1.528e+04    1.028e+04    3.723e+04    0.36052       
59     198.35        58.343        12.558       0.26682      1.485e+04    2.645e+04    3.678e+04    0.36052       
60     207.97        48.841        12.398       0.2961       1.476e+04    1.352e+04    3.638e+04    0.36052       
61     200.4         56.506        11.925       0.23302      1.469e+04    3.136e+03    3.581e+04    0.36052       
62     206.75        51.071        12.031       0.20982      1.448e+04    3.550e+04    3.614e+04    0.36052       
63     232.44        55.676        11.709       0.19613      1.469e+04    5.738e+06    3.588e+04    0.36052       
