Performance Recorder: CBC_RTA_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
51     59.956       27.423       25.154       3.152e+04    0.50429          6.150e+04   0.984           4.303e+06   68.844      1.639e+05   2.6219      0.12067       
52     59.957       27.443       21.844       3.152e+04    0.50429          7.551e+04   1.2082          3.697e+06   59.153      1.536e+05   2.4581      0.12067       
53     59.956       27.418       22.384       3.152e+04    0.50429          8.003e+04   1.2804          4.047e+06   64.753      1.682e+05   2.6917      0.12067       
54     59.957       27.433       22.969       3.152e+04    0.50429          1.003e+05   1.604           4.374e+06   69.985      1.647e+05   2.6346      0.12067       
55     59.959       27.415       21.139       3.152e+04    0.50429          1.004e+05   1.607           4.356e+06   69.694      1.629e+05   2.6066      0.12067       
56     59.957       27.44        23.429       3.152e+04    0.50429          8.459e+04   1.3534          4.251e+06   68.021      1.692e+05   2.7065      0.12067       
57     59.956       27.407       20.29        3.152e+04    0.50429          8.132e+04   1.3011          3.601e+06   57.619      1.485e+05   2.3755      0.12067       
58     59.958       27.419       25.893       3.152e+04    0.50429          6.160e+04   0.98554         4.393e+06   70.293      1.534e+05   2.4549      0.12067       
59     59.957       27.437       26.039       3.152e+04    0.50429          6.156e+04   0.98502         4.392e+06   70.279      1.562e+05   2.4994      0.12067       
60     59.952       27.427       25.871       3.152e+04    0.50429          6.156e+04   0.98499         4.393e+06   70.286      1.533e+05   2.453       0.12067       
61     59.951       27.465       25.415       3.152e+04    0.50429          6.156e+04   0.98499         4.393e+06   70.284      1.510e+05   2.4161      0.12067       
62     59.952       27.437       25.429       3.152e+04    0.50429          6.155e+04   0.98477         4.390e+06   70.239      1.536e+05   2.4582      0.12067       
63     59.95        27.447       27.843       3.154e+04    0.50456          5.377e+04   0.86037         4.206e+06   67.291      1.569e+05   2.5106      0.12067       
