Performance Recorder: AA_2D_Detailed_RandPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
41     1653.4        1169          2145.3       1056.3       4.382e+06    4.382e+06    2.756e+07    6.2274        
42     1894.7        923.24        2073.7       1052.7       4.375e+06    4.375e+06    2.752e+07    6.2274        
43     1661.8        1167.4        2151.8       1043.3       4.396e+06    4.396e+06    2.760e+07    6.2274        
44     1647.1        1176.3        2154         1047.3       4.388e+06    4.388e+06    2.757e+07    6.2274        
45     1772.2        1102.5        2112.1       1056.1       4.645e+06    4.645e+06    2.785e+07    6.2274        
46     1822.5        964.45        2111.7       1043.2       4.380e+06    4.380e+06    2.756e+07    6.2274        
47     1648.5        1204.4        2152.2       1048         4.400e+06    4.400e+06    2.758e+07    6.2274        
48     1654.9        1131.2        2178.6       1068         4.398e+06    4.398e+06    2.758e+07    6.2274        
49     1698.2        1067.7        2171.1       1038.3       4.391e+06    4.391e+06    2.759e+07    6.2274        
50     1962.6        858.83        2113.6       1063.1       4.386e+06    4.386e+06    2.759e+07    6.2274        
51     1749.4        1060.5        2166.7       1041.3       4.387e+06    4.387e+06    2.761e+07    6.2274        
52     1905.4        926.68        2112.4       1065.8       4.381e+06    4.381e+06    2.752e+07    6.2274        
53     1659.4        1152.2        2170.8       1042.5       4.379e+06    4.379e+06    2.757e+07    6.2274        
54     1949.8        843.81        2120.5       1063.4       4.649e+06    4.649e+06    2.782e+07    6.2274        
55     1819.1        1027.9        2154.6       1049.1       4.392e+06    4.392e+06    2.762e+07    6.2274        
56     1279.1        1517.8        2178         1115.5       4.390e+06    4.390e+06    2.762e+07    6.2274        
57     1325.9        1451.9        2163.9       1030.2       4.384e+06    4.384e+06    2.758e+07    6.2274        
58     1600.6        1237          2105         1048.4       4.404e+06    4.404e+06    2.760e+07    6.2274        
59     1368.8        1445.7        2166.5       1105.2       4.399e+06    4.399e+06    2.762e+07    6.2274        
60     1472          1321          2159.1       1064         4.391e+06    4.391e+06    2.760e+07    6.2274        
61     1309.5        1537          2142.5       1038         4.401e+06    4.401e+06    2.759e+07    6.2274        
62     1536.9        1240.1        2133.6       1080.4       4.392e+06    4.392e+06    2.761e+07    6.2274        
63     1463.7        1416.1        2134.4       1049.2       4.652e+06    4.652e+06    2.785e+07    6.2274        
