Performance Recorder: RTAR_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
33     212.66       1562.2       6.4928       7.213e+05    11.54            1.213e+07   194.11          1.300e+05   2.0799      5.714e+04   0.91416     1.7836        
34     212.66       1562.2       6.6362       6.298e+05    10.076           1.224e+07   195.89          1.297e+05   2.0745      5.677e+04   0.90834     1.7836        
35     212.66       1562.2       6.5862       7.325e+05    11.72            1.208e+07   193.21          1.309e+05   2.0947      5.705e+04   0.91283     1.7836        
36     212.66       1562.2       7.4708       7.352e+05    11.763           1.228e+07   196.42          1.296e+05   2.074       5.679e+04   0.90867     1.7836        
37     212.66       1562.2       6.3934       7.416e+05    11.865           1.200e+07   192.08          1.300e+05   2.0794      5.685e+04   0.90962     1.7836        
38     212.66       1562.2       6.9426       6.541e+05    10.466           1.221e+07   195.32          1.311e+05   2.0984      5.734e+04   0.91752     1.7836        
39     212.66       1562.2       6.4255       7.356e+05    11.769           1.204e+07   192.72          1.299e+05   2.0787      5.661e+04   0.90574     1.7836        
40     212.66       1562.3       7.0071       7.187e+05    11.499           1.207e+07   193.15          1.307e+05   2.0908      5.737e+04   0.91798     1.7836        
41     212.66       1562.2       6.6899       7.277e+05    11.644           1.202e+07   192.32          1.313e+05   2.1005      5.742e+04   0.91875     1.7836        
42     212.66       1562.3       7.7926       6.797e+05    10.875           1.200e+07   191.99          1.306e+05   2.0894      5.691e+04   0.91062     1.7836        
43     212.66       1562.3       7.4405       7.237e+05    11.579           1.210e+07   193.67          1.300e+05   2.08        5.672e+04   0.9075      1.7836        
44     212.66       1562.3       7.8216       6.887e+05    11.019           1.216e+07   194.56          1.306e+05   2.0893      5.714e+04   0.91421     1.7836        
45     212.66       1562.3       6.5349       7.298e+05    11.676           1.215e+07   194.32          1.304e+05   2.0869      5.736e+04   0.91768     1.7836        
46     212.66       1562.2       7.8524       7.124e+05    11.398           1.199e+07   191.87          1.302e+05   2.0837      5.713e+04   0.91406     1.7836        
47     212.66       1562.2       7.1189       7.241e+05    11.585           1.214e+07   194.29          1.307e+05   2.0915      5.725e+04   0.916       1.7836        
48     212.66       1562.3       8.0031       7.121e+05    11.394           1.223e+07   195.67          1.309e+05   2.0947      5.724e+04   0.91578     1.7836        
49     212.66       1562.2       7.0696       7.365e+05    11.785           1.209e+07   193.4           1.294e+05   2.0696      5.687e+04   0.90995     1.7836        
50     212.66       1562.2       6.8846       6.272e+05    10.035           1.236e+07   197.83          1.305e+05   2.088       5.709e+04   0.91342     1.7836        
51     212.66       1562.2       6.8253       7.359e+05    11.774           1.207e+07   193.2           1.310e+05   2.0967      5.698e+04   0.91165     1.7836        
52     212.66       1562.2       6.8637       6.764e+05    10.823           1.234e+07   197.37          1.305e+05   2.0881      5.704e+04   0.91259     1.7836        
53     212.66       1562.2       6.8767       7.027e+05    11.244           1.239e+07   198.28          1.310e+05   2.096       5.725e+04   0.91597     1.7836        
54     212.66       1562.3       6.783        7.177e+05    11.484           1.207e+07   193.12          1.303e+05   2.0843      5.700e+04   0.91206     1.7836        
55     212.66       1562.2       7.4317       6.747e+05    10.795           1.208e+07   193.31          1.300e+05   2.0797      5.732e+04   0.91715     1.7836        
56     212.66       1562.3       7.6797       6.721e+05    10.753           1.200e+07   192.04          1.303e+05   2.084       5.694e+04   0.91104     1.7836        
57     212.66       1562.2       6.8114       7.317e+05    11.707           1.206e+07   193.03          1.302e+05   2.0836      5.719e+04   0.91499     1.7836        
58     212.66       1562.2       7.0948       7.315e+05    11.704           1.210e+07   193.65          1.300e+05   2.0795      5.688e+04   0.91002     1.7836        
59     212.66       1562.2       7.5946       7.200e+05    11.519           1.224e+07   195.77          1.300e+05   2.0802      5.712e+04   0.91392     1.7836        
60     212.66       1562.2       6.9298       6.401e+05    10.241           1.232e+07   197.08          1.305e+05   2.0887      5.722e+04   0.91544     1.7836        
61     212.66       1562.2       7.7275       7.460e+05    11.936           1.208e+07   193.25          1.301e+05   2.0821      5.696e+04   0.91138     1.7836        
62     212.66       1562.2       7.6419       7.442e+05    11.908           1.235e+07   197.62          1.312e+05   2.0994      5.723e+04   0.91574     1.7836        
63     212.66       1562.3       7.6186       7.324e+05    11.718           1.202e+07   192.37          1.316e+05   2.1049      5.758e+04   0.9212      1.7836        
