Performance Recorder: RTAR_2D_Detailed_GPPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
47     234.61        146.35        26.726       0.55921      7.089e+05    1.322e+05    5.530e+04    0.41059       
48     357.29        24.112        26.278       0.80138      7.001e+05    1.319e+05    5.429e+04    0.41059       
49     359.52        21.148        26.853       0.7416       7.119e+05    1.295e+05    5.518e+04    0.41059       
50     360.14        20.15         26.449       0.75377      7.067e+05    1.320e+05    5.448e+04    0.41059       
51     359.95        18.262        27.082       0.68906      7.078e+05    1.310e+05    5.465e+04    0.41059       
52     357.73        22.508        26.872       0.6284       7.063e+05    1.301e+05    5.458e+04    0.41059       
53     361.83        19.117        26.39        0.66075      7.122e+05    1.294e+05    5.501e+04    0.41059       
54     352.88        22.295        33.006       0.8511       7.083e+05    1.304e+05    7.381e+04    0.41059       
55     359.33        21.961        26.538       0.59985      7.018e+05    1.289e+05    5.489e+04    0.41059       
56     295.17        86.253        26.017       0.63172      6.998e+05    1.291e+05    5.478e+04    0.41059       
57     295.7         84.903        26.901       0.5046       7.064e+05    1.323e+05    5.362e+04    0.41059       
58     298.38        81.968        26.367       0.54152      7.097e+05    1.304e+05    5.450e+04    0.41059       
59     297.83        80.556        27.007       0.44822      7.033e+05    1.297e+05    5.433e+04    0.41059       
60     293.67        86.574        26.875       0.51479      7.020e+05    1.304e+05    5.455e+04    0.41059       
61     299.47        81.154        26.759       0.56862      7.230e+05    1.318e+05    5.530e+04    0.41059       
62     293.23        87.528        26.686       0.52295      7.034e+05    1.304e+05    5.489e+04    0.41059       
63     291.57        84.146        32.65        0.74224      6.974e+05    1.291e+05    7.417e+04    0.41059       
