Performance Recorder: CBC_RTA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
53     199.64       51.542       22.563       1.280e+05    2.0481           4.335e+05   6.9358          3.584e+06   57.346      7.027e+05   11.244      0.28508       
54     199.64       51.58        23.657       1.312e+05    2.0988           4.744e+05   7.59            3.673e+06   58.766      7.177e+05   11.484      0.28508       
55     199.64       51.572       21.132       1.229e+05    1.9657           4.339e+05   6.9417          3.440e+06   55.039      6.747e+05   10.795      0.28508       
56     199.64       51.593       24.149       1.245e+05    1.9914           3.195e+05   5.1127          3.418e+06   54.684      6.721e+05   10.753      0.28508       
57     199.64       51.564       23.589       1.355e+05    2.1684           4.430e+05   7.0876          3.712e+06   59.398      7.317e+05   11.707      0.28508       
58     199.64       51.546       26.038       1.360e+05    2.176            3.308e+05   5.292           3.727e+06   59.63       7.315e+05   11.704      0.28508       
59     199.64       51.548       21.787       1.319e+05    2.1104           4.669e+05   7.4699          3.665e+06   58.64       7.200e+05   11.519      0.28508       
60     199.64       51.553       22.69        1.195e+05    1.9124           2.912e+05   4.6588          3.246e+06   51.934      6.401e+05   10.241      0.28508       
61     199.64       51.538       25.972       1.397e+05    2.2359           3.289e+05   5.263           3.769e+06   60.301      7.460e+05   11.936      0.28508       
62     199.64       51.561       27.312       1.397e+05    2.2345           2.938e+05   4.701           3.758e+06   60.129      7.442e+05   11.908      0.28508       
63     199.64       51.624       23.469       1.350e+05    2.1598           4.062e+05   6.4998          3.713e+06   59.403      7.324e+05   11.718      0.28508       
