Performance Recorder: RTAR_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
23     336.87        91.149        23.561       1.1369       7.160e+05    1.302e+05    5.460e+04    0.45555       
24     327.7         99.967        24.144       1.2766       6.901e+05    1.293e+05    5.499e+04    0.45555       
25     329.48        98.115        23.463       0.82169      7.103e+05    1.306e+05    5.479e+04    0.45555       
26     328.71        97.837        24.212       0.7909       7.098e+05    1.311e+05    5.440e+04    0.45555       
27     326.57        97.142        27.882       1.2088       7.072e+05    1.305e+05    7.438e+04    0.45555       
28     327.74        97.218        24.807       0.64417      6.991e+05    1.303e+05    5.480e+04    0.45555       
29     329.33        98.243        23.289       0.8556       7.154e+05    1.300e+05    5.485e+04    0.45555       
30     325.04        101.9         23.589       0.78454      7.172e+05    1.306e+05    5.509e+04    0.45555       
31     330.16        97.921        23.284       0.82012      7.117e+05    1.308e+05    5.483e+04    0.45555       
32     227.82        199.16        24.699       1.3591       6.956e+05    1.299e+05    5.443e+04    0.45555       
33     234.15        193.51        23.362       0.79486      7.073e+05    1.300e+05    5.456e+04    0.45555       
34     234.86        192.57        23.225       1.0127       7.053e+05    1.317e+05    5.475e+04    0.45555       
35     233.99        193.01        24.117       1.0049       7.098e+05    1.295e+05    5.480e+04    0.45555       
36     229.18        194.07        26.903       0.96841      7.020e+05    1.308e+05    7.526e+04    0.45555       
37     233.59        193.44        23.76        1.0898       7.163e+05    1.314e+05    5.450e+04    0.45555       
38     231.78        195.13        23.498       0.96672      7.161e+05    1.292e+05    5.506e+04    0.45555       
39     233.47        194.7         23.48        1.1343       7.118e+05    1.306e+05    5.458e+04    0.45555       
40     323.38        103.92        24.4         1.3776       7.009e+05    1.308e+05    5.474e+04    0.45555       
41     329.19        97.903        23.956       0.79712      7.060e+05    1.302e+05    5.438e+04    0.45555       
42     329.65        97.336        23.715       0.76665      7.069e+05    1.297e+05    5.457e+04    0.45555       
43     329.47        97.334        24.342       0.80191      7.000e+05    1.310e+05    5.485e+04    0.45555       
44     329.86        96.502        23.392       0.63821      7.015e+05    1.304e+05    5.450e+04    0.45555       
45     325.4         98.419        27.443       1.1294       7.147e+05    1.304e+05    7.485e+04    0.45555       
46     327.97        98.837        23.649       0.71351      7.142e+05    1.305e+05    5.437e+04    0.45555       
47     328.33        99.571        23.465       0.77543      7.057e+05    1.303e+05    5.477e+04    0.45555       
48     315.72        111.67        24.329       1.2002       6.920e+05    1.294e+05    5.443e+04    0.45555       
49     318.34        109.4         23.33        0.79931      7.061e+05    1.302e+05    5.435e+04    0.45555       
50     317.26        109.96        23.54        0.82074      7.078e+05    1.299e+05    5.480e+04    0.45555       
51     319.31        108.42        23.47        0.80887      7.067e+05    1.315e+05    5.509e+04    0.45555       
52     316.6         109.05        24.162       1.003        7.012e+05    1.300e+05    5.506e+04    0.45555       
53     318.34        109.2         23.351       1.0678       7.118e+05    1.306e+05    5.437e+04    0.45555       
54     313.68        110.27        27.054       1.1153       7.138e+05    1.311e+05    7.443e+04    0.45555       
55     318.06        109.9         23.46        1.0849       7.106e+05    1.304e+05    5.462e+04    0.45555       
56     306.6         121.45        23.654       0.92866      6.960e+05    1.298e+05    5.436e+04    0.45555       
57     308.75        118.87        23.479       0.8022       7.060e+05    1.299e+05    5.468e+04    0.45555       
58     306.62        120.65        23.504       0.81209      7.056e+05    1.309e+05    5.460e+04    0.45555       
59     256.57        117.99        76.675       0.79442      7.106e+05    1.303e+05    5.483e+04    0.45555       
60     307.13        118.38        24.33        0.65898      6.927e+05    1.314e+05    5.458e+04    0.45555       
61     308.95        118.38        23.578       0.75068      7.130e+05    1.289e+05    5.477e+04    0.45555       
62     307.28        119.91        23.294       0.77507      7.106e+05    1.305e+05    5.462e+04    0.45555       
63     305.74        119.05        27.028       1.1635       7.132e+05    1.315e+05    7.429e+04    0.45555       
