Performance Recorder: RTAR_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
21     247.6        2727.4       7.1172       7.061e+05    11.298           1.555e+07   248.86          1.301e+05   2.0811      5.697e+04   0.91154     2.984         
22     247.6        2727.4       7.0248       7.070e+05    11.313           1.563e+07   250.03          1.303e+05   2.0852      5.691e+04   0.91056     2.984         
23     247.6        2727.4       7.0894       7.076e+05    11.321           1.566e+07   250.59          1.303e+05   2.0841      5.687e+04   0.90994     2.984         
24     247.6        2727.4       7.1434       7.065e+05    11.304           1.579e+07   252.62          1.310e+05   2.0955      5.726e+04   0.91616     2.984         
25     247.6        2727.4       7.0899       7.051e+05    11.282           1.568e+07   250.81          1.306e+05   2.0901      5.730e+04   0.91686     2.984         
26     247.6        2727.4       7.0421       7.040e+05    11.264           1.570e+07   251.24          1.306e+05   2.0895      5.729e+04   0.91669     2.984         
27     247.6        2727.4       7.0317       7.088e+05    11.341           1.558e+07   249.26          1.306e+05   2.0894      5.741e+04   0.91862     2.984         
28     247.6        2727.4       7.9623       7.033e+05    11.252           1.576e+07   252.24          1.312e+05   2.0992      5.728e+04   0.9165      2.984         
29     247.6        2727.4       7.1841       7.061e+05    11.298           1.550e+07   248.05          1.303e+05   2.0843      5.727e+04   0.91627     2.984         
30     247.6        2727.4       7.2351       7.091e+05    11.346           1.570e+07   251.16          1.309e+05   2.0949      5.721e+04   0.9153      2.984         
31     247.6        2727.4       7.7603       7.056e+05    11.29            1.561e+07   249.73          1.296e+05   2.0736      5.697e+04   0.9115      2.984         
32     247.6        2727.4       7.7411       5.928e+05    9.4847           1.574e+07   251.84          1.304e+05   2.0871      5.734e+04   0.91747     2.984         
33     247.6        2727.4       7.1271       7.173e+05    11.477           1.573e+07   251.64          1.303e+05   2.084       5.708e+04   0.91325     2.984         
34     247.6        2727.4       6.8237       7.161e+05    11.457           1.550e+07   248.03          1.310e+05   2.0961      5.752e+04   0.92029     2.984         
35     247.6        2727.4       7.8817       7.138e+05    11.421           1.553e+07   248.46          1.304e+05   2.0869      5.713e+04   0.91413     2.984         
36     247.6        2727.4       8.1475       7.119e+05    11.391           1.581e+07   253             1.312e+05   2.0989      5.735e+04   0.91755     2.984         
37     247.6        2727.4       7.9169       7.124e+05    11.399           1.555e+07   248.84          1.303e+05   2.0854      5.707e+04   0.91312     2.984         
38     247.6        2727.4       7.9818       7.122e+05    11.395           1.565e+07   250.48          1.303e+05   2.0845      5.707e+04   0.91317     2.984         
39     247.6        2727.4       7.2241       7.142e+05    11.427           1.568e+07   250.85          1.311e+05   2.0975      5.720e+04   0.91526     2.984         
40     247.6        2727.5       7.0024       7.121e+05    11.394           1.564e+07   250.18          1.297e+05   2.0756      5.685e+04   0.90958     2.984         
41     247.6        2727.4       6.9948       7.158e+05    11.453           1.561e+07   249.75          1.296e+05   2.0741      5.706e+04   0.91296     2.984         
42     247.6        2727.4       7.2707       7.121e+05    11.394           1.554e+07   248.7           1.303e+05   2.0855      5.705e+04   0.91286     2.984         
43     247.6        2727.4       7.0319       7.136e+05    11.418           1.576e+07   252.1           1.305e+05   2.0874      5.715e+04   0.9144      2.984         
44     247.6        2727.4       8.2322       7.117e+05    11.387           1.571e+07   251.41          1.316e+05   2.1048      5.723e+04   0.91566     2.984         
45     247.6        2727.4       7.7628       7.123e+05    11.396           1.556e+07   249.02          1.309e+05   2.0949      5.725e+04   0.91605     2.984         
46     247.6        2727.4       7.1707       7.151e+05    11.442           1.537e+07   245.94          1.298e+05   2.0763      5.692e+04   0.91074     2.984         
47     247.6        2727.4       7.2048       7.141e+05    11.426           1.560e+07   249.65          1.309e+05   2.0943      5.738e+04   0.91814     2.984         
48     247.6        2727.4       7.1696       7.154e+05    11.446           1.558e+07   249.35          1.301e+05   2.0814      5.707e+04   0.91318     2.984         
49     247.6        2727.4       6.9217       7.102e+05    11.364           1.543e+07   246.86          1.302e+05   2.0825      5.695e+04   0.91126     2.984         
50     247.6        2727.3       7.373        7.161e+05    11.458           1.542e+07   246.79          1.309e+05   2.0945      5.716e+04   0.91448     2.984         
51     247.6        2727.4       7.6722       7.115e+05    11.384           1.570e+07   251.16          1.311e+05   2.0979      5.731e+04   0.91693     2.984         
52     247.61       2727.4       8.1671       7.116e+05    11.385           1.550e+07   247.93          1.294e+05   2.07        5.701e+04   0.9121      2.984         
53     247.6        2727.4       6.9701       7.128e+05    11.406           1.573e+07   251.68          1.309e+05   2.0942      5.720e+04   0.91515     2.984         
54     247.6        2727.4       7.4194       7.153e+05    11.445           1.564e+07   250.18          1.308e+05   2.0925      5.730e+04   0.91685     2.984         
55     247.6        2727.4       6.9205       7.130e+05    11.408           1.564e+07   250.19          1.297e+05   2.0745      5.704e+04   0.91266     2.984         
56     247.6        2727.4       7.2912       7.149e+05    11.438           1.550e+07   247.96          1.303e+05   2.0842      5.718e+04   0.91485     2.984         
57     247.6        2727.4       7.642        7.127e+05    11.403           1.570e+07   251.15          1.307e+05   2.0911      5.714e+04   0.91419     2.984         
58     247.6        2727.3       8.2044       7.132e+05    11.411           1.561e+07   249.76          1.303e+05   2.0848      5.718e+04   0.91496     2.984         
59     247.6        2727.4       8.092        7.134e+05    11.414           1.550e+07   248.03          1.297e+05   2.0752      5.678e+04   0.90854     2.984         
60     247.6        2727.4       8.212        7.125e+05    11.4             1.549e+07   247.85          1.308e+05   2.0931      5.696e+04   0.91134     2.984         
61     247.6        2727.4       7.9807       7.139e+05    11.423           1.541e+07   246.61          1.303e+05   2.0852      5.696e+04   0.91144     2.984         
62     247.6        2727.4       8.3838       7.161e+05    11.458           1.558e+07   249.25          1.313e+05   2.1004      5.738e+04   0.91814     2.984         
63     247.6        2727.4       8.0713       6.853e+05    10.964           1.568e+07   250.86          1.326e+05   2.1208      5.805e+04   0.92886     2.984         
