Performance Recorder: AA_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
51     34.822       117.24       167.26       1.216e+06    19.461           1.850e+06   29.594          1.216e+06   19.461      9.243e+06   147.89      0.44368       
52     34.821       117.27       179.6        1.319e+06    21.1             2.191e+06   35.052          1.319e+06   21.1        1.011e+07   161.74      0.44368       
53     34.822       117.26       203.47       1.473e+06    23.57            2.578e+06   41.252          1.473e+06   23.57       1.130e+07   180.82      0.44368       
54     34.824       117.25       195.93       1.463e+06    23.404           2.265e+06   36.234          1.463e+06   23.404      1.124e+07   179.82      0.44368       
55     34.819       117.27       199.46       1.452e+06    23.233           2.732e+06   43.707          1.452e+06   23.233      1.142e+07   182.66      0.44368       
56     34.822       117.27       198.38       1.445e+06    23.121           2.353e+06   37.648          1.445e+06   23.121      1.127e+07   180.39      0.44368       
57     34.824       117.26       202.19       1.427e+06    22.835           2.702e+06   43.225          1.427e+06   22.835      1.140e+07   182.47      0.44368       
58     34.822       117.27       200.45       1.456e+06    23.301           2.582e+06   41.315          1.456e+06   23.301      1.114e+07   178.23      0.44368       
59     34.823       117.25       197.97       1.461e+06    23.369           2.576e+06   41.219          1.461e+06   23.369      1.118e+07   178.8       0.44368       
60     34.814       117.26       200.5        1.448e+06    23.173           2.494e+06   39.903          1.448e+06   23.173      1.115e+07   178.39      0.44368       
61     34.815       117.27       204.71       1.447e+06    23.146           2.231e+06   35.691          1.447e+06   23.146      1.117e+07   178.76      0.44368       
62     34.816       117.27       199.13       1.365e+06    21.845           2.336e+06   37.37           1.365e+06   21.845      1.062e+07   169.95      0.44368       
63     34.816       117.31       180.66       1.357e+06    21.708           2.160e+06   34.553          1.357e+06   21.708      1.030e+07   164.81      0.44368       
