Performance Recorder: AA_2D_Detailed_NoPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
20     1821.9        1387.2        10.083       0.000161     0.000e+00    0.000e+00    0.000e+00    4.58          
21     1440.7        1767.2        10.674       6e-05        0.000e+00    0.000e+00    0.000e+00    4.58          
22     1157          1802.9        301.94       233.28       1.988e+06    1.988e+06    1.557e+07    4.58          
23     2538.4        666.55        352.17       319.35       3.050e+06    3.050e+06    2.416e+07    4.58          
24     649.1         1861.8        782.3        320.51       3.956e+06    3.956e+06    2.923e+07    4.58          
25     1321.3        1331          208.56       109.15       1.837e+05    1.837e+05    1.521e+06    4.58          
26     1469.6        1794.8        81.799       37.969       8.464e+04    8.464e+04    1.591e+06    4.58          
27     846.12        555.95        587.31       434.27       5.582e+06    5.582e+06    4.714e+07    4.58          
28     1656.4        605.44        129.37       51.608       5.748e+04    5.748e+04    1.075e+06    4.58          
29     1760.4        1075.3        9.6092       0.00025      0.000e+00    0.000e+00    0.000e+00    4.58          
30     1570.2        1675.3        10.954       0.000641     0.000e+00    0.000e+00    0.000e+00    4.58          
31     1648.8        1760.7        9.8789       0.00031      0.000e+00    0.000e+00    0.000e+00    4.58          
32     848.43        1896          542.11       211.96       1.130e+06    1.130e+06    7.180e+06    4.58          
33     1011.8        1197.9        645.23       350.6        2.988e+06    2.988e+06    2.346e+07    4.58          
34     1370.9        1968.4        8.608        0.000241     0.000e+00    0.000e+00    0.000e+00    4.58          
35     1180.5        1076.7        84.114       45.045       5.748e+04    5.748e+04    1.075e+06    4.58          
36     973.14        721.59        700.9        626.61       5.558e+06    5.558e+06    4.703e+07    4.58          
37     2004.3        700.53        139.84       55.022       8.083e+04    8.083e+04    1.535e+06    4.58          
38     1755.7        1494.9        6.0497       0.000241     0.000e+00    0.000e+00    0.000e+00    4.58          
39     1735.1        1687.1        3.1842       0.000501     0.000e+00    0.000e+00    0.000e+00    4.58          
40     966.29        1857.4        462.81       204.64       1.136e+06    1.136e+06    7.154e+06    4.58          
41     978.61        1232.1        654.61       351.99       3.013e+06    3.013e+06    2.387e+07    4.58          
42     1772.8        1563          12.156       0.000651     0.000e+00    0.000e+00    0.000e+00    4.58          
43     1289.2        1513.8        10.444       0.000221     0.000e+00    0.000e+00    0.000e+00    4.58          
44     1323.7        1372.2        117.3        52.238       8.083e+04    8.083e+04    1.535e+06    4.58          
45     1346          782.74        720.44       637.54       5.574e+06    5.574e+06    4.723e+07    4.58          
46     2116.1        1035.4        105.16       53.973       7.532e+04    7.532e+04    1.407e+06    4.58          
47     2140.5        1281.3        3.5931       0.000661     0.000e+00    0.000e+00    0.000e+00    4.58          
48     1109.1        1551.9        643.59       220.37       1.122e+06    1.122e+06    6.994e+06    4.58          
49     1046.2        1673.3        482.65       189.68       1.001e+06    1.001e+06    7.872e+06    4.58          
50     2178.6        592.44        597.28       271.21       1.988e+06    1.988e+06    1.557e+07    4.58          
51     2043          1149.7        9.6888       0.00021      0.000e+00    0.000e+00    0.000e+00    4.58          
52     1592.7        1599.2        10.43        0.00016      0.000e+00    0.000e+00    0.000e+00    4.58          
53     1411.9        1672.7        117.63       48.572       7.532e+04    7.532e+04    1.407e+06    4.58          
54     1742.5        788.36        729.79       634.93       5.532e+06    5.532e+06    4.635e+07    4.58          
55     2900.9        422.97        132.37       49.801       8.524e+04    8.524e+04    1.599e+06    4.58          
56     772.73        2105          480.8        216.74       1.154e+06    1.154e+06    7.269e+06    4.58          
57     675.03        2575.1        8.0693       0.00015      0.000e+00    0.000e+00    0.000e+00    4.58          
58     1679.9        1194.4        645.82       360.32       3.050e+06    3.050e+06    2.416e+07    4.58          
59     1570          1678.9        9.0255       0.00014      0.000e+00    0.000e+00    0.000e+00    4.58          
60     1073.1        2180.8        3.5674       0.000691     0.000e+00    0.000e+00    0.000e+00    4.58          
61     631.92        2621.7        4.6348       0.000782     0.000e+00    0.000e+00    0.000e+00    4.58          
62     718.83        2432.4        112.26       49.159       8.524e+04    8.524e+04    1.599e+06    4.58          
63     2157.8        809.7         727.68       653.41       5.704e+06    5.704e+06    4.911e+07    4.58          
