Performance Recorder: RTAR_1D_Detailed_NoPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
40     32.345       46.136       0.4201       6.410e+04    1.0256           1.899e+05   3.0384          1.672e+04   0.26758     1.497e+03   0.023952    0.079379      
41     32.345       46.181       0.39883      6.456e+04    1.0329           1.938e+05   3.1007          1.608e+04   0.25731     1.504e+03   0.024064    0.079379      
42     32.345       46.13        0.45604      6.259e+04    1.0015           2.183e+05   3.4936          1.850e+04   0.29602     1.666e+03   0.026656    0.079379      
43     32.344       46.122       0.36729      6.244e+04    0.99896          1.869e+05   2.9905          1.644e+04   0.26306     1.436e+03   0.022976    0.079379      
44     32.347       46.118       0.39586      6.650e+04    1.064            2.036e+05   3.257           1.798e+04   0.28771     1.598e+03   0.025568    0.079379      
45     32.346       46.119       0.38662      6.393e+04    1.0229           1.990e+05   3.1832          1.726e+04   0.27608     1.546e+03   0.024736    0.079379      
46     32.346       46.134       0.40147      6.183e+04    0.98934          1.969e+05   3.1509          1.733e+04   0.27726     1.549e+03   0.024784    0.079379      
47     32.347       46.142       0.35975      6.317e+04    1.0107           1.853e+05   2.964           1.538e+04   0.24608     1.561e+03   0.024976    0.079379      
48     32.346       46.143       0.42112      6.416e+04    1.0265           1.972e+05   3.1556          1.734e+04   0.27746     1.576e+03   0.025216    0.079379      
49     32.346       46.121       0.41085      6.413e+04    1.026            2.015e+05   3.2238          1.737e+04   0.27786     1.566e+03   0.025056    0.079379      
50     32.345       46.124       0.41952      6.245e+04    0.99925          2.040e+05   3.2643          1.805e+04   0.28882     1.631e+03   0.026096    0.079379      
51     32.346       46.136       0.44342      6.294e+04    1.0071           2.055e+05   3.2885          1.788e+04   0.2861      1.574e+03   0.025184    0.079379      
52     32.347       46.113       0.42225      6.422e+04    1.0276           1.915e+05   3.0633          1.640e+04   0.26243     1.525e+03   0.0244      0.079379      
53     32.347       46.109       0.39846      6.237e+04    0.99795          1.897e+05   3.0349          1.604e+04   0.25664     1.533e+03   0.024528    0.079379      
54     32.346       46.131       0.43981      6.196e+04    0.99138          1.846e+05   2.9535          1.607e+04   0.25712     1.490e+03   0.02384     0.079379      
55     32.346       46.134       0.41727      6.280e+04    1.0048           1.994e+05   3.1896          1.742e+04   0.27864     1.591e+03   0.025456    0.079379      
56     32.344       46.172       0.41667      6.341e+04    1.0145           1.987e+05   3.1795          1.752e+04   0.28027     1.547e+03   0.024752    0.079379      
57     32.346       46.125       0.39924      6.242e+04    0.99878          1.960e+05   3.1354          1.746e+04   0.27938     1.507e+03   0.024112    0.079379      
58     32.345       46.158       0.40159      6.374e+04    1.0199           1.999e+05   3.199           1.706e+04   0.27294     1.608e+03   0.025728    0.079379      
59     32.345       46.15        0.42862      6.430e+04    1.0288           2.049e+05   3.2778          1.738e+04   0.27805     1.596e+03   0.025536    0.079379      
60     32.346       46.125       0.42505      6.466e+04    1.0346           2.151e+05   3.4421          1.856e+04   0.29688     1.618e+03   0.025888    0.079379      
61     32.346       46.142       0.40617      6.480e+04    1.0368           1.914e+05   3.0617          1.659e+04   0.26539     1.528e+03   0.024448    0.079379      
62     32.345       46.143       0.38029      6.374e+04    1.0198           1.809e+05   2.8945          1.618e+04   0.25888     1.458e+03   0.023328    0.079379      
63     32.346       46.193       0.43319      6.428e+04    1.0285           2.063e+05   3.3006          1.812e+04   0.28987     1.664e+03   0.026624    0.079379      
