Performance Recorder: RTAR_1D_Detailed_GPPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
52     33.956       45.462       0.37336      6.452e+04    1.0323           1.970e+05   3.152           1.643e+04   0.26286     1.640e+03   0.02624     0.080296      
53     33.956       45.473       0.38144      7.182e+04    1.1491           1.855e+05   2.9678          1.635e+04   0.26165     1.523e+03   0.024368    0.080296      
54     33.956       45.485       0.39206      7.014e+04    1.1223           1.937e+05   3.0999          1.750e+04   0.28002     1.605e+03   0.02568     0.080296      
55     33.956       45.469       0.38201      7.138e+04    1.1421           1.924e+05   3.0777          1.675e+04   0.26806     1.576e+03   0.025216    0.080296      
56     33.956       45.5         0.38295      7.094e+04    1.135            1.935e+05   3.0964          1.670e+04   0.2672      1.606e+03   0.025696    0.080296      
57     33.957       45.49        0.36216      7.003e+04    1.1204           1.859e+05   2.9749          1.583e+04   0.25325     1.516e+03   0.024256    0.080296      
58     33.957       45.485       0.36904      7.163e+04    1.1461           1.765e+05   2.824           1.591e+04   0.25456     1.474e+03   0.023584    0.080296      
59     33.957       45.501       0.36015      7.059e+04    1.1295           1.883e+05   3.0121          1.593e+04   0.25483     1.529e+03   0.024464    0.080296      
60     33.955       45.502       0.41935      7.090e+04    1.1345           1.996e+05   3.1929          1.741e+04   0.27854     1.652e+03   0.026432    0.080296      
61     33.954       45.496       0.42367      6.839e+04    1.0943           2.149e+05   3.4392          1.890e+04   0.3024      1.742e+03   0.027872    0.080296      
62     33.954       45.509       0.41633      6.597e+04    1.0555           2.076e+05   3.3209          1.793e+04   0.28691     1.665e+03   0.02664     0.080296      
63     33.955       45.547       0.58929      6.507e+04    1.0411           2.858e+05   4.5731          2.490e+04   0.39848     2.260e+03   0.03616     0.080296      
