Performance Recorder: CBC_RTA_1D_Detailed_RandPerm_64MPI16Threads.log
Rank | prepT(ms)  | commT(ms)  | compT(ms)  | Alocalnnz  | Alocalmem(MB)  | Aneednnz  | Aneedmem(MB)  | Bnnz      | Bmem(MB)  | Cnnz      | Cmem(MB)  | TotTime(s)  | 
12     68.844       21.458       15.999       1.723e+04    0.2757           1.103e+06   17.644          1.389e+06   22.231      6.734e+04   1.0775      0.11789       
13     68.842       21.512       19.737       1.723e+04    0.2757           1.103e+06   17.645          1.396e+06   22.339      6.718e+04   1.0748      0.11789       
14     68.844       21.479       23.655       1.723e+04    0.2757           1.103e+06   17.645          1.393e+06   22.289      6.720e+04   1.0752      0.11789       
15     68.844       21.548       19.044       1.723e+04    0.2757           1.103e+06   17.645          1.395e+06   22.317      6.735e+04   1.0776      0.11789       
16     68.849       21.486       19.634       1.723e+04    0.2757           1.103e+06   17.645          1.393e+06   22.283      6.718e+04   1.0749      0.11789       
17     68.846       21.469       20.647       1.723e+04    0.2757           1.103e+06   17.644          1.396e+06   22.339      6.738e+04   1.0781      0.11789       
18     68.846       21.488       21.599       1.723e+04    0.2757           1.103e+06   17.645          1.397e+06   22.345      6.726e+04   1.0761      0.11789       
19     68.846       21.492       25.57        1.723e+04    0.2757           1.103e+06   17.645          1.397e+06   22.358      6.769e+04   1.083       0.11789       
20     68.846       21.495       22.013       1.723e+04    0.2757           1.103e+06   17.644          1.401e+06   22.419      6.731e+04   1.077       0.11789       
21     68.844       21.501       21.442       1.723e+04    0.2757           1.103e+06   17.645          1.400e+06   22.394      6.739e+04   1.0782      0.11789       
22     68.847       21.472       26.228       1.723e+04    0.2757           1.103e+06   17.645          1.396e+06   22.343      6.738e+04   1.0781      0.11789       
23     68.847       21.514       22.954       1.723e+04    0.2757           1.103e+06   17.645          1.395e+06   22.322      6.764e+04   1.0823      0.11789       
24     68.847       21.527       19.399       1.723e+04    0.2757           1.103e+06   17.645          1.395e+06   22.321      6.733e+04   1.0772      0.11789       
25     68.845       21.504       18.759       1.723e+04    0.2757           1.103e+06   17.645          1.388e+06   22.202      6.718e+04   1.0749      0.11789       
26     68.847       21.508       21.117       1.723e+04    0.2757           1.103e+06   17.644          1.395e+06   22.321      6.767e+04   1.0827      0.11789       
27     68.845       21.547       23.44        1.723e+04    0.2757           1.103e+06   17.644          1.401e+06   22.413      6.755e+04   1.0809      0.11789       
28     68.849       21.484       17.226       1.723e+04    0.2757           1.103e+06   17.645          1.388e+06   22.202      6.686e+04   1.0698      0.11789       
29     68.845       21.493       25.2         1.723e+04    0.2757           1.103e+06   17.645          1.393e+06   22.281      6.729e+04   1.0767      0.11789       
30     68.848       21.479       22.761       1.723e+04    0.2757           1.103e+06   17.644          1.391e+06   22.261      6.721e+04   1.0753      0.11789       
31     68.847       21.509       24.369       1.723e+04    0.2757           1.103e+06   17.645          1.397e+06   22.355      6.749e+04   1.0799      0.11789       
32     68.849       21.483       17.782       1.723e+04    0.2757           1.103e+06   17.645          1.399e+06   22.378      6.698e+04   1.0716      0.11789       
33     68.847       21.475       19.352       1.723e+04    0.2757           1.103e+06   17.645          1.397e+06   22.35       6.753e+04   1.0804      0.11789       
34     68.846       21.5         19.424       1.723e+04    0.2757           1.103e+06   17.644          1.399e+06   22.377      6.773e+04   1.0837      0.11789       
35     68.847       21.494       25.388       1.723e+04    0.2757           1.103e+06   17.645          1.402e+06   22.433      6.757e+04   1.0811      0.11789       
36     68.844       21.486       22.576       1.723e+04    0.2757           1.103e+06   17.644          1.398e+06   22.372      6.738e+04   1.0781      0.11789       
37     68.844       21.469       20.023       1.723e+04    0.2757           1.103e+06   17.644          1.399e+06   22.384      6.752e+04   1.0803      0.11789       
38     68.845       21.474       23.859       1.723e+04    0.2757           1.103e+06   17.645          1.399e+06   22.387      6.747e+04   1.0795      0.11789       
39     68.846       21.488       17.334       1.723e+04    0.2757           1.103e+06   17.644          1.402e+06   22.439      6.734e+04   1.0775      0.11789       
40     68.845       21.492       25.63        1.723e+04    0.2757           1.103e+06   17.645          1.398e+06   22.373      6.740e+04   1.0784      0.11789       
41     68.844       21.504       21.511       1.723e+04    0.2757           1.103e+06   17.645          1.402e+06   22.432      6.753e+04   1.0805      0.11789       
42     68.845       21.533       23.345       1.723e+04    0.2757           1.103e+06   17.644          1.392e+06   22.274      6.717e+04   1.0748      0.11789       
43     68.846       21.507       25.942       1.723e+04    0.2757           1.103e+06   17.645          1.384e+06   22.138      6.697e+04   1.0715      0.11789       
44     68.844       21.481       23.593       1.723e+04    0.2757           1.103e+06   17.644          1.397e+06   22.355      6.732e+04   1.0771      0.11789       
45     68.845       21.516       24.197       1.723e+04    0.2757           1.103e+06   17.645          1.396e+06   22.337      6.724e+04   1.0759      0.11789       
46     68.846       21.495       22.661       1.723e+04    0.2757           1.103e+06   17.645          1.395e+06   22.327      6.722e+04   1.0755      0.11789       
47     68.845       21.512       17.064       1.723e+04    0.2757           1.103e+06   17.644          1.404e+06   22.468      6.758e+04   1.0812      0.11789       
48     68.848       21.471       24.026       1.723e+04    0.2757           1.103e+06   17.644          1.392e+06   22.266      6.718e+04   1.0748      0.11789       
49     68.845       21.462       22.846       1.723e+04    0.2757           1.103e+06   17.644          1.395e+06   22.328      6.754e+04   1.0806      0.11789       
50     68.847       21.476       18.182       1.723e+04    0.2757           1.103e+06   17.645          1.392e+06   22.275      6.720e+04   1.0751      0.11789       
51     68.843       21.505       25.396       1.723e+04    0.2757           1.103e+06   17.645          1.395e+06   22.316      6.744e+04   1.079       0.11789       
52     68.844       21.457       25.128       1.723e+04    0.2757           1.103e+06   17.644          1.394e+06   22.303      6.732e+04   1.077       0.11789       
53     68.843       21.477       24.918       1.723e+04    0.2757           1.103e+06   17.645          1.389e+06   22.22       6.705e+04   1.0728      0.11789       
54     68.847       21.471       26.399       1.723e+04    0.2757           1.103e+06   17.644          1.397e+06   22.35       6.706e+04   1.0729      0.11789       
55     68.846       21.486       20.256       1.723e+04    0.2757           1.103e+06   17.645          1.393e+06   22.284      6.746e+04   1.0794      0.11789       
56     68.846       21.551       20.886       1.723e+04    0.2757           1.103e+06   17.645          1.394e+06   22.31       6.711e+04   1.0737      0.11789       
57     68.843       21.488       15.467       1.723e+04    0.2757           1.103e+06   17.644          1.391e+06   22.259      6.692e+04   1.0708      0.11789       
58     68.842       21.468       18.757       1.723e+04    0.2757           1.103e+06   17.644          1.399e+06   22.386      6.741e+04   1.0786      0.11789       
59     68.843       21.493       26.341       1.723e+04    0.2757           1.103e+06   17.645          1.393e+06   22.284      6.698e+04   1.0717      0.11789       
60     68.844       21.492       16.276       1.723e+04    0.2757           1.103e+06   17.645          1.397e+06   22.359      6.720e+04   1.0751      0.11789       
61     68.843       21.476       17.661       1.723e+04    0.2757           1.103e+06   17.645          1.392e+06   22.271      6.692e+04   1.0707      0.11789       
62     68.845       21.499       25.587       1.723e+04    0.2757           1.103e+06   17.644          1.397e+06   22.348      6.750e+04   1.08        0.11789       
63     68.843       21.501       20.038       1.727e+04    0.27634          1.103e+06   17.644          1.401e+06   22.418      6.767e+04   1.0827      0.11789       
