Performance Recorder: RTAR_2D_Detailed_RandPerm_64MPI16Threads.log
Rank | bcastA(ms)  | bcastB(ms)  | compT(ms)  | merge(ms)  | Alocalnnz  | Blocalnnz  | Clocalnnz  | TotTime(s)  | 
30     21.552        9.1116        3.7439       0.10491      6.810e+04    1.698e+04    1.456e+03    0.035333      
31     21.222        9.3176        3.8184       0.11485      6.821e+04    1.727e+04    1.448e+03    0.035333      
32     24.442        6.1618        3.8968       0.10663      6.837e+04    1.685e+04    1.438e+03    0.035333      
33     24.182        6.1619        3.9902       0.1228       6.826e+04    1.714e+04    1.451e+03    0.035333      
34     24.467        6.0418        3.7351       0.1041       6.901e+04    1.749e+04    1.478e+03    0.035333      
35     24.676        6.005         3.6156       0.1111       6.868e+04    1.716e+04    1.513e+03    0.035333      
36     23.092        6.1676        5.1177       0.16802      6.893e+04    1.785e+04    2.211e+03    0.035333      
37     24.726        6.0615        3.675        0.11346      6.822e+04    1.691e+04    1.525e+03    0.035333      
38     24.419        6.1732        3.849        0.11756      6.836e+04    1.720e+04    1.446e+03    0.035333      
39     24.474        6.1434        3.7276       0.10896      6.803e+04    1.724e+04    1.507e+03    0.035333      
40     22.417        8.2313        3.8448       0.10668      6.613e+04    1.689e+04    1.461e+03    0.035333      
41     22.078        8.3351        3.921        0.1266       6.594e+04    1.705e+04    1.401e+03    0.035333      
42     22.376        8.0654        3.8514       0.10777      6.626e+04    1.766e+04    1.426e+03    0.035333      
43     22.605        8.0287        3.6775       0.10932      6.603e+04    1.763e+04    1.443e+03    0.035333      
44     22.063        8.2833        3.9568       0.1296       6.662e+04    1.765e+04    1.525e+03    0.035333      
45     21.479        8.151         4.9975       0.14785      6.594e+04    1.684e+04    2.211e+03    0.035333      
46     22.358        8.2841        3.7954       0.11261      6.639e+04    1.703e+04    1.378e+03    0.035333      
47     22.497        8.2086        3.6243       0.10898      6.615e+04    1.710e+04    1.437e+03    0.035333      
48     19.43         11.249        3.8199       0.11175      6.590e+04    1.694e+04    1.385e+03    0.035333      
49     19.208        11.381        3.7083       0.10857      6.606e+04    1.680e+04    1.396e+03    0.035333      
50     19.37         11.163        3.7204       0.1209       6.592e+04    1.771e+04    1.498e+03    0.035333      
51     19.427        11.173        3.7046       0.10973      6.577e+04    1.743e+04    1.456e+03    0.035333      
52     18.966        11.436        3.814        0.11189      6.650e+04    1.796e+04    1.446e+03    0.035333      
53     19.718        10.995        3.7556       0.11222      6.609e+04    1.677e+04    1.378e+03    0.035333      
54     18.461        11.142        4.9809       0.13516      6.599e+04    1.704e+04    2.163e+03    0.035333      
55     19.127        11.508        3.705        0.11822      6.590e+04    1.720e+04    1.480e+03    0.035333      
56     21.094        9.5112        3.9112       0.11972      6.746e+04    1.709e+04    1.519e+03    0.035333      
57     20.91         9.694         3.6936       0.1148       6.790e+04    1.696e+04    1.474e+03    0.035333      
58     21.14         9.3473        3.7742       0.11444      6.754e+04    1.754e+04    1.453e+03    0.035333      
59     21.085        9.4327        3.8038       0.11177      6.779e+04    1.763e+04    1.448e+03    0.035333      
60     20.959        9.7117        3.5952       0.10896      6.796e+04    1.755e+04    1.507e+03    0.035333      
61     21.392        9.3263        3.7444       0.10904      6.728e+04    1.677e+04    1.437e+03    0.035333      
62     21.142        9.5377        3.7577       0.10493      6.758e+04    1.706e+04    1.480e+03    0.035333      
63     20.191        9.6667        4.578        0.15127      6.724e+04    1.726e+04    2.197e+03    0.035333      
